drug_name,SMILES,phase2_score,signed_score,net_positive,n_papers,models,confidence,final_score
darifenacin,NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1,0.0,0.0,0.0,0.0,,0.0,0.0
darifenacin,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,0.0,0.0,0.0,0.0,,0.0,0.0
alovudine ,Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O,0.0,0.0,0.0,0.0,,0.0,0.0
s-methylisothiourea,CSC(=N)N,0.0,0.0,0.0,0.0,,0.0,0.0
beta-oxycodol,COc1ccc2c3c1O[C@@H]1C(O)CC[C@@]4(O)C(C2)NCC[C@]314,0.0,0.0,0.0,0.0,,0.0,0.0
"(4as,7r,7ar,12bs)-9-methoxy-3-methyl-1,2,4,5,6,7,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinoline-4a,7-diol",COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@@]4(O)C(C2)N(C)CC[C@]314,0.0,0.0,0.0,0.0,,0.0,0.0
chembl239299,C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
s 18986,O=S1(=O)N[C@H]2CCCN2c2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
bromocriptine,CC(C)CC1C(=O)N2CCC[C@H]2C2O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,0.0,0.0,0.0,0.0,,0.0,0.0
schembl6949469,Cc1nc(N2CCc3ccccc3CC2)c([N+](=O)[O-])c(=O)[nH]1,0.0,0.0,0.0,0.0,,0.0,0.0
s-licarbizine,NC(=O)N1c2ccccc2CC(O)c2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
chembl2096766,O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2ccn(CCN3CCCC3)c2c1,0.0,0.0,0.0,0.0,,0.0,0.0
tacedinaline,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
tipr-dcka,C/C(=C(\CCOC(=O)c1cc(=O)c2c(Cl)cc(Cl)cc2[nH]1)SSC(C)C)N(C=O)Cc1cnc(C)nc1N,0.0,0.0,0.0,0.0,,0.0,0.0
chembl390020,Oc1cccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)c1,0.0,0.0,0.0,0.0,,0.0,0.0
chembl195725,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
ncgc00159461-02,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
amprenavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
bmsp,CN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,0.0,0.0,0.0,0.0,,0.0,0.0
paclitaxel,CC(=O)OC1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OCC3(OC(C)=O)[C@H]2C(OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,0.0,0.0,0.0,0.0,,0.0,0.0
pregabalin,CC(C)CC(CN)CC(=O)O,0.0,0.0,0.0,0.0,,0.0,0.0
zolpidem,CC1=CN2C(CC(=O)N(C)C)=C(c3ccc(C)cc3)NC2C=C1,0.0,0.0,0.0,0.0,,0.0,0.0
515134-70-0,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
4-epiminocycline,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,0.0,0.0,0.0,0.0,,0.0,0.0
minocycline,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,0.0,0.0,0.0,0.0,,0.0,0.0
eletriptan,CN1CCC[C@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0.0,0.0,0.0,0.0,,0.0,0.0
tg4-155,COc1cc(/C=C/C(=O)NCCn2c(C)cc3ccccc32)cc(OC)c1OC,0.0,0.0,0.0,0.0,,0.0,0.0
sb-357134,COc1ccc(S(=O)(=O)Nc2cc(Br)cc(F)c2Br)cc1N1CCNCC1,0.0,0.0,0.0,0.0,,0.0,0.0
bis(chloroethyl)nitrosourea (carmustine) (bcnu),O=NN(CCCl)C(=O)NCCCl,0.0,0.0,0.0,0.0,,0.0,0.0
besonprodil,O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,0.0,0.0,0.0,0.0,,0.0,0.0
chembl2111136,CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,0.0,0.0,0.0,0.0,,0.0,0.0
schembl8717354,CN(C(=O)C(c1ccccc1)c1ccccc1)C(CN1CCC(O)C1)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
faha,O=C(CF)NCCCCCC(=O)Nc1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
50-78-2,CC(=O)Oc1ccccc1C(=O)O,0.0,0.0,0.0,0.0,,0.0,0.0
epicorticosterone,C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
melphalan,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0.0,0.0,0.0,0.0,,0.0,0.0
isotretinoin (13-cis-retinoic acid),CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,0.0,0.0,0.0,0.0,,0.0,0.0
11-cis retinoic acid,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,0.0,0.0,0.0,0.0,,0.0,0.0
tretinoin,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,0.0,0.0,0.0,0.0,,0.0,0.0
zolpidem,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
stavudine,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,0.0,0.0,0.0,0.0,,0.0,0.0
phenothiazine,CN(C)CCCN1c2ccccc2[S+]([O-])c2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
chembl385336,CCc1ccc(-n2cnc3c(sc4nccc(N(C)C)c43)c2=O)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
temozolomide,Cn1nnc2c(C(N)=O)ncn2c1=O,0.0,0.0,0.0,0.0,,0.0,0.0
chembl148058,NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
skb30 (npropylacetamide33npiperidinylmethylphenoxy),CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0.0,0.0,0.0,0.0,,0.0,0.0
y30,CC(C)(C)NC(=O)[C@@]1(c2c(C(=O)O)[nH]c3cc(Cl)ccc23)N2C(=O)[C@]21c1ccc(OCc2ccc(Cl)cc2)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
naratriptan,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,0.0,0.0,0.0,0.0,,0.0,0.0
chembl239975,O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1,0.0,0.0,0.0,0.0,,0.0,0.0
flesinoxan,O=C(NCCN1CCN(c2cccc3c2OCC(CO)O3)CC1)c1ccc(F)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
flesinoxan,O=C(NCCN1CCN(c2cccc3c2OC[C@H](CO)O3)CC1)c1ccc(F)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
salicyluric acid (salicylurate),O=C(O)CNC(=O)c1ccccc1O,0.0,0.0,0.0,0.0,,0.0,0.0
skf 89124,CCCN(CCC)CCc1ccc(O)c2c1CC(=O)N2,0.0,0.0,0.0,0.0,,0.0,0.0
besp,CCN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,0.0,0.0,0.0,0.0,,0.0,0.0
fleroxacin,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
cycloleucine,NC1(C(=O)O)CCCC1,0.0,0.0,0.0,0.0,,0.0,0.0
dibudipine,CC1=C(C(=O)OC(C)(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC(C)(C)C)=C(C)N1,0.0,0.0,0.0,0.0,,0.0,0.0
topotecan,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,0.0,0.0,0.0,0.0,,0.0,0.0
topotecan,CC[S@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(CN(C)C)c(O)cc3nc2-1,0.0,0.0,0.0,0.0,,0.0,0.0
pfizer compound 14,COc1cc2c(cc1CNC1CCCNC1c1ccccc1)N(S(C)(=O)=O)C(C)C2,0.0,0.0,0.0,0.0,,0.0,0.0
mgs0028,N[C@@]1(C(=O)O)CC(=O)[C@@H]2[C@H]1[C@@]2(F)C(=O)O,0.0,0.0,0.0,0.0,,0.0,0.0
sumatriptan,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0.0,0.0,0.0,0.0,,0.0,0.0
carteolol,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,0.0,0.0,0.0,0.0,,0.0,0.0
acrylonitrile,C=CC#N,0.0,0.0,0.0,0.0,,0.0,0.0
pf-4447943,CC1CN(Cc2ncccn2)CC1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,0.0,0.0,0.0,0.0,,0.0,0.0
mesoridazine,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,0.0,0.0,0.0,0.0,,0.0,0.0
compound 3a [pmid: 16099654],Cc1nc(NC(=O)C2c3ccccc3Oc3ccccc32)no1,0.0,0.0,0.0,0.0,,0.0,0.0
"tramiprosate, alzhemed",NCCCS(=O)(=O)O,0.0,0.0,0.0,0.0,,0.0,0.0
chembl1190347,O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1,0.0,0.0,0.0,0.0,,0.0,0.0
compound 6h,COc1cc(Nc2nn3c(NC(CO)C(C)C)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,0.0,0.0,0.0,0.0,,0.0,0.0
sb 649915,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,0.0,0.0,0.0,0.0,,0.0,0.0
alpha-(4-pyridyl-1-oxide)-n-tert-butylnitrone,CC(C)(C)/[N+]([O-])=C/c1cc[n+]([O-])cc1,0.0,0.0,0.0,0.0,,0.0,0.0
"alpha-(4-pyridyl-1-oxide)-n-tert-
butylnitrone",CC(C)(C)/[N+]([O-])=C\c1cc[n+]([O-])cc1,0.0,0.0,0.0,0.0,,0.0,0.0
alpha-(4-pyridyl-1-oxide)-n-tert-butylnitrone,CC(C)(C)[N+](=O)C=C1C=CN([O-])C=C1,0.0,0.0,0.0,0.0,,0.0,0.0
nolpitantium,CC(C)Oc1cccc(CC(=O)N2CCC[C@](CC[N+]34CCC(c5ccccc5)(CC3)CC4)(c3ccc(Cl)c(Cl)c3)C2)c1,0.0,0.0,0.0,0.0,,0.0,0.0
escitalopram,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,0.0,0.0,0.0,0.0,,0.0,0.0
chembl243571,CN(C)S(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
pfizer compound 18,COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
liv-20a,O=C(OCc1ccccc1)N1CCC(CNc2ncccn2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
mesoridazine,CC(=O)C1CSc2ccccc2N1CCC1CCCCN1C,0.0,0.0,0.0,0.0,,0.0,0.0
"[(2r,9s)-2-carbamoyl-9-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenyl] acetate",CC(=O)O[C@H]1Cc2ccccc2[C@@H](C(N)=O)c2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
schembl11119364,CC1c2ccccc2N(C(N)=O)c2ccccc2C1C,0.0,0.0,0.0,0.0,,0.0,0.0
"carbamazepine, 9,10-epoxide",NC(=O)C1c2ccccc2C2OC2c2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
cbz-epo,NC(=O)N1c2ccccc2C2CC2c2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
nan,NC(=O)[C@@H]1c2ccccc2[C@@H]2O[C@@H]2c2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
cotinine,CN1C(=O)CC[C@H]1c1cccnc1,0.0,0.0,0.0,0.0,,0.0,0.0
risperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3coc4cc(F)ccc34)CC1)CCCC2,0.0,0.0,0.0,0.0,,0.0,0.0
schembl8639797,CC(=O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,0.0,0.0,0.0,0.0,,0.0,0.0
theophylline,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.0,0.0,0.0,0.0,,0.0,0.0
b-096,NC(=O)N1c2ccccc2C2OC2c2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
dichloromethane,ClCCl,0.0,0.0,0.0,0.0,,0.0,0.0
morphine,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,0.0,0.0,0.0,0.0,,0.0,0.0
16a-fluoroestradiol,CC12CCC3c4ccc(O)cc4CCC3C1CC(F)C2O,0.0,0.0,0.0,0.0,,0.0,0.0
cyclobarbital,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,0.0,0.0,0.0,0.0,,0.0,0.0
fg-8205,CC(C)c1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1,0.0,0.0,0.0,0.0,,0.0,0.0
16alpha-fluoroestradiol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](F)[C@@H]2O,0.0,0.0,0.0,0.0,,0.0,0.0
paclitaxel,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,0.0,0.0,0.0,0.0,,0.0,0.0
nan,CC(C)c1nc(-c2ncn3c2CNC(=O)c2c(Cl)cccc2-3)no1,0.0,0.0,0.0,0.0,,0.0,0.0
dpdpe,CC1(C)SSC(C)(C)[C@@H](C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)[C@@H]1NC(=O)C(N)Cc1ccc(O)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
dpdpe,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O,0.0,0.0,0.0,0.0,,0.0,0.0
theobromine,CC1C=Nc2c1c(=O)[nH]c(=O)n2C,0.0,0.0,0.0,0.0,,0.0,0.0
ethosuximide,CCC1(C)CC(=O)NC1=O,0.0,0.0,0.0,0.0,,0.0,0.0
78755-81-4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.0,0.0,0.0,0.0,,0.0,0.0
59468-85-8,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,0.0,0.0,0.0,0.0,,0.0,0.0
"theobromine (3,7-dimethylxanthine)",Cn1cnc2c1c(=O)[nH]c(=O)n2C,0.0,0.0,0.0,0.0,,0.0,0.0
schembl5869149,N#Cc1cc(C2=Nc3ccc(-c4ccccc4F)cc3NC(=O)C2)ccn1,0.0,0.0,0.0,0.0,,0.0,0.0
ns 1738,O=C(Nc1cc(Cl)ccc1O)Nc1cc(C(F)(F)F)ccc1Cl,0.0,0.0,0.0,0.0,,0.0,0.0
7439-93-2,[Li],0.0,0.0,0.0,0.0,,0.0,0.0
loratadine,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
camptothecin,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0.0,0.0,0.0,0.0,,0.0,0.0
camptothecin,CC[S@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0.0,0.0,0.0,0.0,,0.0,0.0
theophylline,CN1C(=O)C2N=CN=C2N(C)C1=O,0.0,0.0,0.0,0.0,,0.0,0.0
"1,3-dimethyl-5,7-dihydro-4h-purine-2,6-dione",CN1C(=O)C2NC=NC2N(C)C1=O,0.0,0.0,0.0,0.0,,0.0,0.0
ketoconazole,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
sotalol,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
"1,1-dichloroethane (ethylidene chloride)",CC(Cl)Cl,0.0,0.0,0.0,0.0,,0.0,0.0
compound 38,CN(C)Cc1ccnc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)c1,0.0,0.0,0.0,0.0,,0.0,0.0
bbcpd19 (ranitidine analog),CN(C)Cc1ccnc(-c2cccc(NC3NC=CC3[N+](=O)[O-])c2)c1,0.0,0.0,0.0,0.0,,0.0,0.0
112598-49-9,CN(C)Cc1ccnc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)c1,0.0,0.0,0.0,0.0,,0.0,0.0
65936-23-4,Cc1cc(Br)cc(C)c1NC1=NCCN1,0.0,0.0,0.0,0.0,,0.0,0.0
unii-13w6wjx09r,N=C(N)SCCF,0.0,0.0,0.0,0.0,,0.0,0.0
chembl358151,CN(C)Cc1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,0.0,0.0,0.0,0.0,,0.0,0.0
compound 37,CN(C)Cc1ccc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)o1,0.0,0.0,0.0,0.0,,0.0,0.0
bbcpd18 (ranitidine analog),CN(C)c1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,0.0,0.0,0.0,0.0,,0.0,0.0
107447-22-3,CC1NC(=O)C2(CCCC2)NC1=O,0.0,0.0,0.0,0.0,,0.0,0.0
alaptide,C[C@@H]1NC(=O)C2(CCCC2)NC1=O,0.0,0.0,0.0,0.0,,0.0,0.0
i-1,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3csc(I)c3)CC2)C1=O,0.0,0.0,0.0,0.0,,0.0,0.0
loperamide,CN(C)C(=O)C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
"8-[4-(5-(123i)iodanylthiophen-2-yl)-4-oxobutyl]-3-methyl-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(I)s3)CC2)C1=O,0.0,0.0,0.0,0.0,,0.0,0.0
99632-94-7,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,0.0,0.0,0.0,0.0,,0.0,0.0
chembl478224,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OC1CC(C)(C)NC(C)(C)C1,0.0,0.0,0.0,0.0,,0.0,0.0
benzamide,NC(=O)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
bbcpd21,O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
1-(3-fluoropropyl)-2-nitroimidazole (fpn),O=[N+]([O-])c1nccn1CCCF,0.0,0.0,0.0,0.0,,0.0,0.0
propargyl alcohol,C#CCO,0.0,0.0,0.0,0.0,,0.0,0.0
alprenolol,C=CCc1ccccc1OCC(O)CNC(C)C,0.0,0.0,0.0,0.0,,0.0,0.0
222722-65-8,CC(C)(O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,0.0,0.0,0.0,0.0,,0.0,0.0
allobarbital,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,0.0,0.0,0.0,0.0,,0.0,0.0
schembl5488979,CCCN(CC1CC1)c1nc(C)nc2c1CCN2c1ccc(Cl)cc1Cl,0.0,0.0,0.0,0.0,,0.0,0.0
ticalopride,COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1OC,0.0,0.0,0.0,0.0,,0.0,0.0
ticalopride,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCNC[C@@H]1OC,0.0,0.0,0.0,0.0,,0.0,0.0
pfizer compound 16,COc1ccc(N2CCCC2=O)cc1CNC1CCCNC1c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
cortisol,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
cortisol,C[C@]12C[C@H](O)[C@H]3[C@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
schembl4036207,Cc1cccc(Cl)c1Nc1nc2ccc(N3CCNC(C)C3)nc2n2cncc12,0.0,0.0,0.0,0.0,,0.0,0.0
abacavir,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,0.0,0.0,0.0,0.0,,0.0,0.0
abacavir,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@H](CO)C3)c2n1,0.0,0.0,0.0,0.0,,0.0,0.0
fluconazole,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.0,0.0,0.0,0.0,,0.0,0.0
quinidine,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,0.0,0.0,0.0,0.0,,0.0,0.0
glycerol,OCC(O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
valproate,CCCC(CCC)C(=O)O,0.0,0.0,0.0,0.0,,0.0,0.0
morphine,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,0.0,0.0,0.0,0.0,,0.0,0.0
quinidine (quinine),C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,0.0,0.0,0.0,0.0,,0.0,0.0
5-methyl-5-ethyl barbituric acid (nsc 30403),CCC1(C)C(=O)NC(=O)NC1=O,0.0,0.0,0.0,0.0,,0.0,0.0
l-838417,Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C,0.0,0.0,0.0,0.0,,0.0,0.0
trazodone,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,0.0,0.0,0.0,0.0,,0.0,0.0
ethanol,CCO,0.0,0.0,0.0,0.0,,0.0,0.0
tz-3,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,0.0,0.0,0.0,0.0,,0.0,0.0
tz-3,Fc1cccc(F)c1N=C1NCCN1,0.0,0.0,0.0,0.0,,0.0,0.0
phenelzine,NNCCc1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
indole-based mchr1 antagonist(7a),O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2cnn(CCN3CCCC3)c2c1,0.0,0.0,0.0,0.0,,0.0,0.0
liv-21,O=C(OCc1ccccc1)N1CCC(CNc2ccncn2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
thioperamide,S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
gabapentin,NCC1(CC(=O)O)CCCCC1,0.0,0.0,0.0,0.0,,0.0,0.0
chembl3527030,CCNC(=O)C(C(N)=O)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
y19,CCC(=O)N[C@@H]1C(=O)NC(=O)NC1=NC[C@H](O)[C@H](O)[C@H](O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
carisoprodol,CCCC(C)(COC(N)=O)COC(=O)NC,0.0,0.0,0.0,0.0,,0.0,0.0
prednisolone,C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
prednisolone,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0.0,0.0,0.0,0.0,,0.0,0.0
"1,3-butadiene (divinyl)",C=CC=C,0.0,0.0,0.0,0.0,,0.0,0.0
pac-1,C=CCc1cccc(/C=N\NC(=O)CN2CCN(Cc3ccccc3)CC2)c1O,0.0,0.0,0.0,0.0,,0.0,0.0
2-methylpropan-1-ol,CC(C)CO,0.0,0.0,0.0,0.0,,0.0,0.0
dl-alanine,CC(N)C(=O)O,0.0,0.0,0.0,0.0,,0.0,0.0
201038-74-6,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
2-oxo-4-[3-(trifluoromethoxy)anilino]-6-methyl-3-cyclohexene-1-carboxylic acid methyl ester,COC(=O)C1C(=O)C=C(Nc2cccc(OC(F)(F)F)c2)CC1C,0.0,0.0,0.0,0.0,,0.0,0.0
"methyl (1s,6r)-6-methyl-2-oxo-4-[3-(trifluoromethoxy)anilino]cyclohex-3-ene-1-carboxylate",COC(=O)[C@@H]1C(=O)C=C(Nc2cccc(OC(F)(F)F)c2)C[C@H]1C,0.0,0.0,0.0,0.0,,0.0,0.0
pralidoxime,C[n+]1ccccc1/C=N/O,0.0,0.0,0.0,0.0,,0.0,0.0
1-(8-fluorooctyl)-2-nitroimidazole (fon),O=[N+]([O-])c1nccn1CCCCCCCCF,0.0,0.0,0.0,0.0,,0.0,0.0
propan-1-ol,CCCO,0.0,0.0,0.0,0.0,,0.0,0.0
pefloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.0,0.0,0.0,0.0,,0.0,0.0
