compound_name,SMILES,drug_norm,num_targets_moa,ad_weight_sum,num_core_hits,ad_hit_targets,drug_name_out,ad_score_norm,core_gate,ad_score_gated,phase2_score
7-hydroxy risperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CC(O)CC2,7 hydroxy risperidone,0,0.0,0,,7-hydroxy risperidone,0.0,0,0.0,0.0
ribavirin,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,ribavirin,3,0.0,0,,ribavirin,0.0,0,0.0,0.0
-,O=C(O)c1cc[nH]c1NCCSCc1ncccc1Br,,0,0.0,0,,-,0.0,0,0.0,0.0
bbcpd12 (cimetidine derivative) (skb15),O=[N+]([O-])c1cc[nH]c1NCCSCc1ncccc1Br,bbcpd12,0,0.0,0,,bbcpd12 (cimetidine derivative) (skb15),0.0,0,0.0,0.0
ribavirin,NC(=O)c1cnn(C2OC(CO)C(O)C2O)n1,ribavirin,3,0.0,0,,ribavirin,0.0,0,0.0,0.0
y15,Nc1cc(N)c(N)cc1N,y15,0,0.0,0,,y15,0.0,0,0.0,0.0
compound 31,O=[N+]([O-])C1=CC=NC1NCCSCc1ncccc1Br,compound 31,0,0.0,0,,compound 31,0.0,0,0.0,0.0
b-049,O=[N+]([O-])c1[nH]ccc1NCCSCc1ncccc1Br,b 049,0,0.0,0,,b-049,0.0,0,0.0,0.0
nalidixicacid,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,nalidixicacid,0,0.0,0,,nalidixicacid,0.0,0,0.0,0.0
112598-30-8,O=[N+]([O-])c1cc[nH]c1NCCSCc1ccccn1,112598 30 8,0,0.0,0,,112598-30-8,0.0,0,0.0,0.0
prazosin,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(C)c2cc1OC,prazosin,0,0.0,0,,prazosin,0.0,0,0.0,0.0
y16,Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1,y16,0,0.0,0,,y16,0.0,0,0.0,0.0
schembl5010920,O=C1NCC(c2ccccc2)C2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)O1,schembl5010920,0,0.0,0,,schembl5010920,0.0,0,0.0,0.0
compound 32,O=[N+]([O-])C1=CC=NC1NCCSCc1ccccn1,compound 32,0,0.0,0,,compound 32,0.0,0,0.0,0.0
tolonidine,Cc1ccc(NC2=NCCN2)c(Cl)c1,tolonidine,0,0.0,0,,tolonidine,0.0,0,0.0,0.0
itraconazole,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,itraconazole,1,0.0,0,,itraconazole,0.0,0,0.0,0.0
itraconazole,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,itraconazole,1,0.0,0,,itraconazole,0.0,0,0.0,0.0
norverapamil,COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,norverapamil,0,0.0,0,,norverapamil,0.0,0,0.0,0.0
ketoconazole,CC(=O)N1CCN(c2ccc(OCC3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,ketoconazole,1,0.0,0,,ketoconazole,0.0,0,0.0,0.0
jnj-5207787,CC(=O)N1CCc2ccc(N(C(=O)/C=C/c3cccc(C#N)c3)N3CCN(CCC4CCCC4)CC3)cc21,jnj 5207787,0,0.0,0,,jnj-5207787,0.0,0,0.0,0.0
,CC(=O)Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,,0,0.0,0,,nan,0.0,0,0.0,0.0
darifenacin,NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1,darifenacin,0,0.0,0,,darifenacin,0.0,0,0.0,0.0
darifenacin,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,darifenacin,0,0.0,0,,darifenacin,0.0,0,0.0,0.0
alovudine ,Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O,alovudine,0,0.0,0,,alovudine ,0.0,0,0.0,0.0
s-methylisothiourea,CSC(=N)N,s methylisothiourea,0,0.0,0,,s-methylisothiourea,0.0,0,0.0,0.0
beta-oxycodol,COc1ccc2c3c1O[C@@H]1C(O)CC[C@@]4(O)C(C2)NCC[C@]314,beta oxycodol,0,0.0,0,,beta-oxycodol,0.0,0,0.0,0.0
"(4as,7r,7ar,12bs)-9-methoxy-3-methyl-1,2,4,5,6,7,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinoline-4a,7-diol",COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@@]4(O)C(C2)N(C)CC[C@]314,9 methoxy 3 methyl 1 2 4 5 6 7 7a 13 octahydro 4 12 methanobenzofuro 3 2 e isoquinoline 4a 7 diol,0,0.0,0,,"(4as,7r,7ar,12bs)-9-methoxy-3-methyl-1,2,4,5,6,7,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinoline-4a,7-diol",0.0,0,0.0,0.0
chembl239299,C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1,chembl239299,0,0.0,0,,chembl239299,0.0,0,0.0,0.0
s 18986,O=S1(=O)N[C@H]2CCCN2c2ccccc21,s 18986,0,0.0,0,,s 18986,0.0,0,0.0,0.0
bromocriptine,CC(C)CC1C(=O)N2CCC[C@H]2C2O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,bromocriptine,0,0.0,0,,bromocriptine,0.0,0,0.0,0.0
schembl6949469,Cc1nc(N2CCc3ccccc3CC2)c([N+](=O)[O-])c(=O)[nH]1,schembl6949469,0,0.0,0,,schembl6949469,0.0,0,0.0,0.0
s-licarbizine,NC(=O)N1c2ccccc2CC(O)c2ccccc21,s licarbizine,0,0.0,0,,s-licarbizine,0.0,0,0.0,0.0
chembl2096766,O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2ccn(CCN3CCCC3)c2c1,chembl2096766,0,0.0,0,,chembl2096766,0.0,0,0.0,0.0
tacedinaline,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,tacedinaline,0,0.0,0,,tacedinaline,0.0,0,0.0,0.0
tipr-dcka,C/C(=C(\CCOC(=O)c1cc(=O)c2c(Cl)cc(Cl)cc2[nH]1)SSC(C)C)N(C=O)Cc1cnc(C)nc1N,tipr dcka,0,0.0,0,,tipr-dcka,0.0,0,0.0,0.0
chembl390020,Oc1cccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)c1,chembl390020,0,0.0,0,,chembl390020,0.0,0,0.0,0.0
chembl195725,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,chembl195725,0,0.0,0,,chembl195725,0.0,0,0.0,0.0
ncgc00159461-02,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,ncgc00159461 02,0,0.0,0,,ncgc00159461-02,0.0,0,0.0,0.0
amprenavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,amprenavir,1,0.0,0,,amprenavir,0.0,0,0.0,0.0
bmsp,CN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,bmsp,0,0.0,0,,bmsp,0.0,0,0.0,0.0
paclitaxel,CC(=O)OC1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OCC3(OC(C)=O)[C@H]2C(OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,paclitaxel,1,0.0,0,,paclitaxel,0.0,0,0.0,0.0
pregabalin,CC(C)CC(CN)CC(=O)O,pregabalin,1,0.0,0,,pregabalin,0.0,0,0.0,0.0
zolpidem,CC1=CN2C(CC(=O)N(C)C)=C(c3ccc(C)cc3)NC2C=C1,zolpidem,0,0.0,0,,zolpidem,0.0,0,0.0,0.0
515134-70-0,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,515134 70 0,0,0.0,0,,515134-70-0,0.0,0,0.0,0.0
4-epiminocycline,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,4 epiminocycline,0,0.0,0,,4-epiminocycline,0.0,0,0.0,0.0
minocycline,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,minocycline,0,0.0,0,,minocycline,0.0,0,0.0,0.0
eletriptan,CN1CCC[C@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,eletriptan,0,0.0,0,,eletriptan,0.0,0,0.0,0.0
tg4-155,COc1cc(/C=C/C(=O)NCCn2c(C)cc3ccccc32)cc(OC)c1OC,tg4 155,0,0.0,0,,tg4-155,0.0,0,0.0,0.0
sb-357134,COc1ccc(S(=O)(=O)Nc2cc(Br)cc(F)c2Br)cc1N1CCNCC1,sb 357134,0,0.0,0,,sb-357134,0.0,0,0.0,0.0
bis(chloroethyl)nitrosourea (carmustine) (bcnu),O=NN(CCCl)C(=O)NCCCl,bisnitrosourea,0,0.0,0,,bis(chloroethyl)nitrosourea (carmustine) (bcnu),0.0,0,0.0,0.0
besonprodil,O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,besonprodil,0,0.0,0,,besonprodil,0.0,0,0.0,0.0
chembl2111136,CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,chembl2111136,0,0.0,0,,chembl2111136,0.0,0,0.0,0.0
schembl8717354,CN(C(=O)C(c1ccccc1)c1ccccc1)C(CN1CCC(O)C1)c1ccccc1,schembl8717354,0,0.0,0,,schembl8717354,0.0,0,0.0,0.0
faha,O=C(CF)NCCCCCC(=O)Nc1ccccc1,faha,0,0.0,0,,faha,0.0,0,0.0,0.0
50-78-2,CC(=O)Oc1ccccc1C(=O)O,50 78 2,0,0.0,0,,50-78-2,0.0,0,0.0,0.0
epicorticosterone,C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,epicorticosterone,0,0.0,0,,epicorticosterone,0.0,0,0.0,0.0
melphalan,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,melphalan,1,0.0,0,,melphalan,0.0,0,0.0,0.0
isotretinoin (13-cis-retinoic acid),CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,isotretinoin,1,0.0,0,,isotretinoin (13-cis-retinoic acid),0.0,0,0.0,0.0
11-cis retinoic acid,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,11 cis retinoic acid,0,0.0,0,,11-cis retinoic acid,0.0,0,0.0,0.0
tretinoin,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,tretinoin,1,0.0,0,,tretinoin,0.0,0,0.0,0.0
zolpidem,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,zolpidem,0,0.0,0,,zolpidem,0.0,0,0.0,0.0
stavudine,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,stavudine,1,0.0,0,,stavudine,0.0,0,0.0,0.0
phenothiazine,CN(C)CCCN1c2ccccc2[S+]([O-])c2ccccc21,phenothiazine,0,0.0,0,,phenothiazine,0.0,0,0.0,0.0
chembl385336,CCc1ccc(-n2cnc3c(sc4nccc(N(C)C)c43)c2=O)cc1,chembl385336,0,0.0,0,,chembl385336,0.0,0,0.0,0.0
temozolomide,Cn1nnc2c(C(N)=O)ncn2c1=O,temozolomide,1,0.0,0,,temozolomide,0.0,0,0.0,0.0
chembl148058,NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,chembl148058,0,0.0,0,,chembl148058,0.0,0,0.0,0.0
skb30 (npropylacetamide33npiperidinylmethylphenoxy),CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,skb30,0,0.0,0,,skb30 (npropylacetamide33npiperidinylmethylphenoxy),0.0,0,0.0,0.0
y30,CC(C)(C)NC(=O)[C@@]1(c2c(C(=O)O)[nH]c3cc(Cl)ccc23)N2C(=O)[C@]21c1ccc(OCc2ccc(Cl)cc2)cc1,y30,0,0.0,0,,y30,0.0,0,0.0,0.0
naratriptan,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,naratriptan,0,0.0,0,,naratriptan,0.0,0,0.0,0.0
chembl239975,O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1,chembl239975,0,0.0,0,,chembl239975,0.0,0,0.0,0.0
flesinoxan,O=C(NCCN1CCN(c2cccc3c2OCC(CO)O3)CC1)c1ccc(F)cc1,flesinoxan,0,0.0,0,,flesinoxan,0.0,0,0.0,0.0
flesinoxan,O=C(NCCN1CCN(c2cccc3c2OC[C@H](CO)O3)CC1)c1ccc(F)cc1,flesinoxan,0,0.0,0,,flesinoxan,0.0,0,0.0,0.0
salicyluric acid (salicylurate),O=C(O)CNC(=O)c1ccccc1O,salicyluric acid,0,0.0,0,,salicyluric acid (salicylurate),0.0,0,0.0,0.0
-,CCCN(CCC)CCc1cc(O)c2c(c1)CC(=O)N2,,0,0.0,0,,-,0.0,0,0.0,0.0
skf 89124,CCCN(CCC)CCc1ccc(O)c2c1CC(=O)N2,skf 89124,0,0.0,0,,skf 89124,0.0,0,0.0,0.0
besp,CCN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,besp,0,0.0,0,,besp,0.0,0,0.0,0.0
fleroxacin,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,fleroxacin,0,0.0,0,,fleroxacin,0.0,0,0.0,0.0
cycloleucine,NC1(C(=O)O)CCCC1,cycloleucine,0,0.0,0,,cycloleucine,0.0,0,0.0,0.0
dibudipine,CC1=C(C(=O)OC(C)(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC(C)(C)C)=C(C)N1,dibudipine,0,0.0,0,,dibudipine,0.0,0,0.0,0.0
topotecan,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,topotecan,0,0.0,0,,topotecan,0.0,0,0.0,0.0
topotecan,CC[S@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(CN(C)C)c(O)cc3nc2-1,topotecan,0,0.0,0,,topotecan,0.0,0,0.0,0.0
pfizer compound 14,COc1cc2c(cc1CNC1CCCNC1c1ccccc1)N(S(C)(=O)=O)C(C)C2,pfizer compound 14,0,0.0,0,,pfizer compound 14,0.0,0,0.0,0.0
mgs0028,N[C@@]1(C(=O)O)CC(=O)[C@@H]2[C@H]1[C@@]2(F)C(=O)O,mgs0028,0,0.0,0,,mgs0028,0.0,0,0.0,0.0
sumatriptan,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,sumatriptan,2,0.0,0,,sumatriptan,0.0,0,0.0,0.0
carteolol,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,carteolol,0,0.0,0,,carteolol,0.0,0,0.0,0.0
acrylonitrile,C=CC#N,acrylonitrile,0,0.0,0,,acrylonitrile,0.0,0,0.0,0.0
pf-4447943,CC1CN(Cc2ncccn2)CC1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,pf 4447943,0,0.0,0,,pf-4447943,0.0,0,0.0,0.0
mesoridazine,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,mesoridazine,0,0.0,0,,mesoridazine,0.0,0,0.0,0.0
compound 3a [pmid: 16099654],Cc1nc(NC(=O)C2c3ccccc3Oc3ccccc32)no1,compound 3a pmid 16099654,0,0.0,0,,compound 3a [pmid: 16099654],0.0,0,0.0,0.0
"tramiprosate, alzhemed",NCCCS(=O)(=O)O,tramiprosate alzhemed,0,0.0,0,,"tramiprosate, alzhemed",0.0,0,0.0,0.0
chembl1190347,O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1,chembl1190347,0,0.0,0,,chembl1190347,0.0,0,0.0,0.0
compound 6h,COc1cc(Nc2nn3c(NC(CO)C(C)C)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,compound 6h,0,0.0,0,,compound 6h,0.0,0,0.0,0.0
sb 649915,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,sb 649915,0,0.0,0,,sb 649915,0.0,0,0.0,0.0
alpha-(4-pyridyl-1-oxide)-n-tert-butylnitrone,CC(C)(C)/[N+]([O-])=C/c1cc[n+]([O-])cc1,alpha n tert butylnitrone,0,0.0,0,,alpha-(4-pyridyl-1-oxide)-n-tert-butylnitrone,0.0,0,0.0,0.0
"alpha-(4-pyridyl-1-oxide)-n-tert-
butylnitrone",CC(C)(C)/[N+]([O-])=C\c1cc[n+]([O-])cc1,alpha n tert butylnitrone,0,0.0,0,,"alpha-(4-pyridyl-1-oxide)-n-tert-
butylnitrone",0.0,0,0.0,0.0
alpha-(4-pyridyl-1-oxide)-n-tert-butylnitrone,CC(C)(C)[N+](=O)C=C1C=CN([O-])C=C1,alpha n tert butylnitrone,0,0.0,0,,alpha-(4-pyridyl-1-oxide)-n-tert-butylnitrone,0.0,0,0.0,0.0
nolpitantium,CC(C)Oc1cccc(CC(=O)N2CCC[C@](CC[N+]34CCC(c5ccccc5)(CC3)CC4)(c3ccc(Cl)c(Cl)c3)C2)c1,nolpitantium,0,0.0,0,,nolpitantium,0.0,0,0.0,0.0
escitalopram,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,escitalopram,0,0.0,0,,escitalopram,0.0,0,0.0,0.0
chembl243571,CN(C)S(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,chembl243571,0,0.0,0,,chembl243571,0.0,0,0.0,0.0
pfizer compound 18,COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1,pfizer compound 18,0,0.0,0,,pfizer compound 18,0.0,0,0.0,0.0
liv-20a,O=C(OCc1ccccc1)N1CCC(CNc2ncccn2)CC1,liv 20a,0,0.0,0,,liv-20a,0.0,0,0.0,0.0
mesoridazine,CC(=O)C1CSc2ccccc2N1CCC1CCCCN1C,mesoridazine,0,0.0,0,,mesoridazine,0.0,0,0.0,0.0
"[(2r,9s)-2-carbamoyl-9-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenyl] acetate",CC(=O)O[C@H]1Cc2ccccc2[C@@H](C(N)=O)c2ccccc21,2 carbamoyl 9 tricyclo 9 4 0 03 8 pentadeca 1 3 5 7 11 13 hexaenyl acetate,0,0.0,0,,"[(2r,9s)-2-carbamoyl-9-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenyl] acetate",0.0,0,0.0,0.0
schembl11119364,CC1c2ccccc2N(C(N)=O)c2ccccc2C1C,schembl11119364,0,0.0,0,,schembl11119364,0.0,0,0.0,0.0
"carbamazepine, 9,10-epoxide",NC(=O)C1c2ccccc2C2OC2c2ccccc21,carbamazepine 9 10 epoxide,0,0.0,0,,"carbamazepine, 9,10-epoxide",0.0,0,0.0,0.0
cbz-epo,NC(=O)N1c2ccccc2C2CC2c2ccccc21,cbz epo,0,0.0,0,,cbz-epo,0.0,0,0.0,0.0
,NC(=O)[C@@H]1c2ccccc2[C@@H]2O[C@@H]2c2ccccc21,,0,0.0,0,,nan,0.0,0,0.0,0.0
cotinine,CN1C(=O)CC[C@H]1c1cccnc1,cotinine,0,0.0,0,,cotinine,0.0,0,0.0,0.0
risperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3coc4cc(F)ccc34)CC1)CCCC2,risperidone,3,0.0,0,,risperidone,0.0,0,0.0,0.0
schembl8639797,CC(=O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,schembl8639797,0,0.0,0,,schembl8639797,0.0,0,0.0,0.0
theophylline,Cn1c(=O)c2[nH]cnc2n(C)c1=O,theophylline,0,0.0,0,,theophylline,0.0,0,0.0,0.0
b-096,NC(=O)N1c2ccccc2C2OC2c2ccccc21,b 096,0,0.0,0,,b-096,0.0,0,0.0,0.0
dichloromethane,ClCCl,dichloromethane,0,0.0,0,,dichloromethane,0.0,0,0.0,0.0
morphine,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,morphine,0,0.0,0,,morphine,0.0,0,0.0,0.0
16a-fluoroestradiol,CC12CCC3c4ccc(O)cc4CCC3C1CC(F)C2O,16a fluoroestradiol,0,0.0,0,,16a-fluoroestradiol,0.0,0,0.0,0.0
cyclobarbital,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,cyclobarbital,0,0.0,0,,cyclobarbital,0.0,0,0.0,0.0
fg-8205,CC(C)c1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1,fg 8205,0,0.0,0,,fg-8205,0.0,0,0.0,0.0
16alpha-fluoroestradiol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](F)[C@@H]2O,16alpha fluoroestradiol,0,0.0,0,,16alpha-fluoroestradiol,0.0,0,0.0,0.0
paclitaxel,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,paclitaxel,1,0.0,0,,paclitaxel,0.0,0,0.0,0.0
,CC(C)c1nc(-c2ncn3c2CNC(=O)c2c(Cl)cccc2-3)no1,,0,0.0,0,,nan,0.0,0,0.0,0.0
dpdpe,CC1(C)SSC(C)(C)[C@@H](C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)[C@@H]1NC(=O)C(N)Cc1ccc(O)cc1,dpdpe,0,0.0,0,,dpdpe,0.0,0,0.0,0.0
dpdpe,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O,dpdpe,0,0.0,0,,dpdpe,0.0,0,0.0,0.0
theobromine,CC1C=Nc2c1c(=O)[nH]c(=O)n2C,theobromine,0,0.0,0,,theobromine,0.0,0,0.0,0.0
ethosuximide,CCC1(C)CC(=O)NC1=O,ethosuximide,1,0.0,0,,ethosuximide,0.0,0,0.0,0.0
78755-81-4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,78755 81 4,0,0.0,0,,78755-81-4,0.0,0,0.0,0.0
59468-85-8,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,59468 85 8,0,0.0,0,,59468-85-8,0.0,0,0.0,0.0
"theobromine (3,7-dimethylxanthine)",Cn1cnc2c1c(=O)[nH]c(=O)n2C,theobromine,0,0.0,0,,"theobromine (3,7-dimethylxanthine)",0.0,0,0.0,0.0
schembl5869149,N#Cc1cc(C2=Nc3ccc(-c4ccccc4F)cc3NC(=O)C2)ccn1,schembl5869149,0,0.0,0,,schembl5869149,0.0,0,0.0,0.0
ns 1738,O=C(Nc1cc(Cl)ccc1O)Nc1cc(C(F)(F)F)ccc1Cl,ns 1738,0,0.0,0,,ns 1738,0.0,0,0.0,0.0
7439-93-2,[Li],7439 93 2,0,0.0,0,,7439-93-2,0.0,0,0.0,0.0
loratadine,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,loratadine,1,0.0,0,,loratadine,0.0,0,0.0,0.0
camptothecin,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,camptothecin,0,0.0,0,,camptothecin,0.0,0,0.0,0.0
camptothecin,CC[S@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,camptothecin,0,0.0,0,,camptothecin,0.0,0,0.0,0.0
theophylline,CN1C(=O)C2N=CN=C2N(C)C1=O,theophylline,0,0.0,0,,theophylline,0.0,0,0.0,0.0
"1,3-dimethyl-5,7-dihydro-4h-purine-2,6-dione",CN1C(=O)C2NC=NC2N(C)C1=O,1 3 dimethyl 5 7 dihydro 4h purine 2 6 dione,0,0.0,0,,"1,3-dimethyl-5,7-dihydro-4h-purine-2,6-dione",0.0,0,0.0,0.0
ketoconazole,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,ketoconazole,1,0.0,0,,ketoconazole,0.0,0,0.0,0.0
sotalol,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,sotalol,0,0.0,0,,sotalol,0.0,0,0.0,0.0
"1,1-dichloroethane (ethylidene chloride)",CC(Cl)Cl,1 1 dichloroethane,0,0.0,0,,"1,1-dichloroethane (ethylidene chloride)",0.0,0,0.0,0.0
compound 38,CN(C)Cc1ccnc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)c1,compound 38,0,0.0,0,,compound 38,0.0,0,0.0,0.0
bbcpd19 (ranitidine analog),CN(C)Cc1ccnc(-c2cccc(NC3NC=CC3[N+](=O)[O-])c2)c1,bbcpd19,0,0.0,0,,bbcpd19 (ranitidine analog),0.0,0,0.0,0.0
112598-49-9,CN(C)Cc1ccnc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)c1,112598 49 9,0,0.0,0,,112598-49-9,0.0,0,0.0,0.0
65936-23-4,Cc1cc(Br)cc(C)c1NC1=NCCN1,65936 23 4,0,0.0,0,,65936-23-4,0.0,0,0.0,0.0
unii-13w6wjx09r,N=C(N)SCCF,unii 13w6wjx09r,0,0.0,0,,unii-13w6wjx09r,0.0,0,0.0,0.0
chembl358151,CN(C)Cc1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,chembl358151,0,0.0,0,,chembl358151,0.0,0,0.0,0.0
compound 37,CN(C)Cc1ccc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)o1,compound 37,0,0.0,0,,compound 37,0.0,0,0.0,0.0
bbcpd18 (ranitidine analog),CN(C)c1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,bbcpd18,0,0.0,0,,bbcpd18 (ranitidine analog),0.0,0,0.0,0.0
107447-22-3,CC1NC(=O)C2(CCCC2)NC1=O,107447 22 3,0,0.0,0,,107447-22-3,0.0,0,0.0,0.0
alaptide,C[C@@H]1NC(=O)C2(CCCC2)NC1=O,alaptide,0,0.0,0,,alaptide,0.0,0,0.0,0.0
i-1,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3csc(I)c3)CC2)C1=O,i 1,0,0.0,0,,i-1,0.0,0,0.0,0.0
